65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/visitors/mayhaw.html HTTP/1.1" 200 6499 "http://www.google.com/search?q=mayhaw+Festival%2C+marion+la&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/style.css HTTP/1.1" 200 5935 "http://townofmarionla.com/visitors/mayhaw.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/images/willbk.jpg HTTP/1.1" 200 4404 "http://townofmarionla.com/style.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/images/nav_button.gif HTTP/1.1" 200 111 "http://townofmarionla.com/style.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/images/nav_button2.gif HTTP/1.1" 200 111 "http://townofmarionla.com/style.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/visitors/mayhaw.gif HTTP/1.1" 200 30179 "http://townofmarionla.com/visitors/mayhaw.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/visitors/jelly.gif HTTP/1.1" 200 33875 "http://townofmarionla.com/visitors/mayhaw.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:53 -0700] "GET townofmarionla.com/images/banner_marion.JPG HTTP/1.1" 200 18017 "http://townofmarionla.com/style.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:16:54 -0700] "GET townofmarionla.com/favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
65.199.242.2 - - [10/Sep/2010:11:17:05 -0700] "GET townofmarionla.com/images/nav_button3.gif HTTP/1.1" 200 304 "http://townofmarionla.com/style.css" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9 ( .NET CLR 3.5.30729)"
